"Parent.ID","Extraction...PNNL.Quick.Reference","Date.of.Extraction","Date.of.Sampling","Time.in.Freezer..Days.","DNA.Extraction.Kit.Used","Lab.ID.Used.During.Extraction..label.on.tube..sometimes.different.from.BF...","Owen.s.Notation.for.sequencing","Filter.Portion.Details","Full.filtration.Details","Filter.Used.for.Extraction","Total.volume.filtered.through.whole.filter..L.","X..Of.Whole.Filter.Used","Weight.of.whole.filter","Weight.of.filter.fraction.used..mg.","Filtered.Volume.Used.in.extraction.L.","DNA.Yield..ng.µl.","DNA.Yield..µg.µl.","X260...280","X260...230","Elution.Volume..µl.","Sample.Volume.Used..µl.","Remaining.Volume","Total.µg","Total.ng","ng.normalized.per.ml.of.filtered.volume","Qubit.Kit.used","Actual.Nucleic..Acid.Conc...ng.ul.","Total..Amount...ng.","Total..Amount...µg.","ng.per.mL.of.filtered.volume.2","Date.Shipped.for.Sequencing","Azenta.ID","Sample.Volume","Actual.nucleic.acid.conc...ng.µL.","A260.A280","A260.A230","Actual..Nucleic..Acid..Conc....ng.ul.2","Total..Amount...ng.3","X.Reads","Yield..Mbases.","Mean.quality.score","X..Bases...30","DNA.Yield..ng.µl.4","X260...280.5","X260...2306","Total.nanograms","Post.Extraction.Kit.Used","DNA.ID.s.combined","DNA.Yield..ng.µl.7","DNA.Yield..µg.µl.8","X260...280.9","X260...23010","Elution.Volume..µl..11","Sample.Volume.Used..µl.12","Remaining.Volume.13","Total.µg14","Total.ng15","Qubit.Kit.used16","Actual..Nucleic..Acid..Conc....ng.ul.17","Total..Amount...ng.18","Total..Amount...µg.19","Filter.Used.for.Extraction.Fixed_Name","Experiment.index..Parent.Sample.unique.ids.used.for.DMP.","Subsample.Filter...for.Quick.Reference","Replicate..","Filter.Pore.Size","Filter.Diameter","Filter.material","Filtration.Sequence","Filter.Fraction2","Filtration.Equipment","Person.Filtering","Time.of.Filter.Subsample..Collection..When.filter.is.done.filtering.","Date.filtered","Date.of.Sample.Collection","Time.between.sampling.and.filtration..days.","Sample.Location","Time.of.parent.sample.collection","Sampling.Method...At.initial.time.of.water.collection.","Total.Sample.Volume.Collected..L.","Volume.Filtered.through.individual.filter..L.","Filtrate.kept.","DNA.extracted.","X..of.Filter.destructively.sampled.if.DNA.extracted","Sequenced..x","DNA.Sample.ID.s.","Additional.Notes","Date","Sampling.Time","Year","Month","Day","Hour","Min","Tidal.Stage","Site.Coordinates","Latitude","Longitude","Crew","Sampling.Method","Volume.Collected...L.","Secchi.Depth..m....Secchi.Disk.","Time.of.Secchi.measurement..Sechhi.Disk.","Cloud.Cover..Observation.","Sea.State....Observation.","Wind.speed...Gust..m.s.....Hand.held.Anemometer.","Air.Temp...C....Hand.held.Anemometer.","Water.temperature...C.....YSI.Sensor.","Dissolved.Oxygen..mg.L....YSI.Sensor.","Salinity..ppt....YSI.Sensor.","Turbidity.......YSI.Sensor.","pH...YSI.Sensor.","Chlorophyll........YSI.Sensor.","P.E.........YSI.Sensor.","water_level..m..NAVD88....Sequim.Dock.Data.","temp..degC...Sequim.Dock.Data.","do..mg.L...Sequim.Dock.Data.","salinity..ppt...Sequim.Dock.Data.","airtemp_avg..degC...Sequim.Dock.Data.","baro_pressure..Pa...Sequim.Dock.Data.","rh......Sequim.Dock.Data.","rain..mm...Sequim.Dock.Data.","winddir..deg.from...Sequim.Dock.Data.","windspeed_avg..m.s...Sequim.Dock.Data.","windspeed_max..m.s...Sequim.Dock.Data.","land.par_avg..Sequim.Dock.Data.","underwater.lower_par..Sequim.Dock.Data.","underwater.upper_par..Sequim.Dock.Data.","chlorophyll..Sequim.Dock.Data.","phycoerythrin..ppb...Sequim.Dock.Data.","cdom..ppb...Sequim.Dock.Data.","pco2_water..Sequim.Dock.Data.","pco2_air..Sequim.Dock.Data.","o2_water..Sequim.Dock.Data.","o2_air","pH..Sequim.Dock.Data.","Environment.Notes..observation.","Processing.Notes","X..of.Macro.filters.produced","X..of.Micro.filters.produced","X..of.PIco.filters.produced","X..of.viral.filters.produced","DNA.Extracted.from.Filters.","Sequenced..y","TargetSequencingDepth","Grouping","kappa","C","LR","modelR","LRstar","diversity","No.OfViralCluster","No.OfAssemblies","No.Of10kbupAssemblies","No.OfViralContig","Read.Count","Subset_highest_cyanos","ProSyn_cyanos","Synechococcus","Prochlorococcus","Subset_highest_synphage","Subset_highest_prophage","Subset_highest_phages","Dictyostelium.discoideum","X20241018_cyano_all_genomes","X20241018_pro_all_genomes","X20241018_syn_all_genomes","X20241021_cyanophage_all_genomes","X20241021_proc_phage_all_genomes","X20241021_syn_phage_all_genomes","amoeba_genome_5_all","Subset_highest_cyanos_rpm","ProSyn_cyanos_rpm","Synechococcus_rpm","Prochlorococcus_rpm","Subset_highest_synphage_rpm","Subset_highest_prophage_rpm","Subset_highest_phages_rpm","Dictyostelium.discoideum_rpm","X20241018_cyano_all_genomes_rpm","X20241018_pro_all_genomes_rpm","X20241018_syn_all_genomes_rpm","X20241021_cyanophage_all_genomes_rpm","X20241021_proc_phage_all_genomes_rpm","X20241021_syn_phage_all_genomes_rpm","amoeba_genome_5_all_rpm"
NA,"#008",2024-03-26,NA,NA,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 175032099",NA,"20240401-PNNL-NRB-Seq8",NA,"BLANK - Kit reagents",NA,NA,NA,NA,NA,NA,3.5,0.0035,1.23,0.04,100,4,96,0.336,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"#008",2024-03-26,NA,NA,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 175032099",NA,"20240401-PNNL-NRB-Seq8",NA,"BLANK - Kit reagents",NA,NA,NA,NA,NA,NA,3.5,0.0035,1.23,0.04,100,4,96,0.336,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JWM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"#008",2024-03-26,NA,NA,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 175032099",NA,"20240401-PNNL-NRB-Seq8",NA,"BLANK - Kit reagents",NA,NA,NA,NA,NA,NA,3.5,0.0035,1.23,0.04,100,4,96,0.336,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3x per day",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"#008",2024-03-26,NA,NA,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 175032099",NA,"20240401-PNNL-NRB-Seq8",NA,"BLANK - Kit reagents",NA,NA,NA,NA,NA,NA,3.5,0.0035,1.23,0.04,100,4,96,0.336,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ebb and Flood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"#008",2024-03-26,NA,NA,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 175032099",NA,"20240401-PNNL-NRB-Seq8",NA,"BLANK - Kit reagents",NA,NA,NA,NA,NA,NA,3.5,0.0035,1.23,0.04,100,4,96,0.336,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3x per week",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_005","#009",2024-04-18,2024-04-15,3,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 175032099","11 Q E1","20240418-PNNL-NRB-Seq9","Macro ( > 20µm) Nylon","20µm single filtration, in-line pump, 12.5 L, 1st Elution","BF-011",12.5,0.5,NA,NA,6.25,76.6,0.0766,1.85,1.51,54,4,50,3.83,3830,612.8,NA,500,25000,25,4000,NA,"SGF13081",38,74.6,1.84,1.45,45.4,1725.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-011","NW_FE_005","BF-011","R1","20µm",NA,"Nylon","20µm single filtration","Macro ( > 20µm)","In-line pump","NRB",15H 0M 0S,2024-04-15,2024-04-15,0,"PNNL-Sequim Floating Dock",14H 30M 0S,"Pump & in-line filter",0,12.5,"No","Yes",NA,NA,NA,NA,2024-04-15,14H 30M 0S,2024,4,15,14,30,"Ebb","48°04'45""N 123°02'42""W","48.079340000000002","-123.045097","NRB, KJ","Surface grab",12.5,5,14H 35M 0S,"mostly cloudy","cats paws, fairly calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.425,NA,NA,NA,9.45,1023.458,62.42,0,353.2,1.213,3.199,505.7,3558,7999,0.52,7.924,0.546,494.47,431.467,20.679,21.496,NA,"1. Incoming tide starting
2. Secchi hit bottom",NA,NA,NA,NA,NA,NA,NA,10,"Pump & in-line filter -0.5-In-line pump-Nylon Net -20-PNNL Dock-45397-0.604166666666667-Qiagen Dneasy PowerSoil ProKit-10",0.5912,0.618497513,5849338050,0.998851694,5.83415e+12,20.80958857,15,802545,73,16,64208226,139414,45829,11115,34714,32,189,230,2739,173430,49262,32868,4914,5429,9668,80425,2171.27942453978,713.755897881371,173.108660563212,540.647237318159,0.49837850994357,2.94354807435421,3.58209554021941,42.6580855854825,2701.05578060979,767.222567401255,511.897027025789,76.5322499332095,84.5530290776138,150.572607316701,1252.56536444411
"NW_FE_005","#010",2024-04-18,2024-04-15,3,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 175032099","12 Q E1","20240418-PNNL-NRB-Seq10","Macro ( > 20µm) Nylon","20µm single filtration, in-line pump, 12.5 L, 1st Elution","BF-012",12.5,0.5,NA,NA,6.25,49.1,0.0491,1.85,2.13,54,4,50,2.455,2455,392.8,NA,323,16150,16.15,2584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-012","NW_FE_005","BF-012","R1","20µm",NA,"Nylon","20µm single filtration","Macro ( > 20µm)","In-line pump","NRB",15H 60M 0S,2024-04-15,2024-04-15,0,"PNNL-Sequim Floating Dock",14H 30M 0S,"Pump & in-line filter",12.5,12.5,"No","Yes",NA,NA,NA,NA,2024-04-15,14H 30M 0S,2024,4,15,14,30,"Ebb","48°04'45""N 123°02'42""W","48.079340000000002","-123.045097","NRB, KJ","Surface grab",12.5,5,14H 35M 0S,"mostly cloudy","cats paws, fairly calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.425,NA,NA,NA,9.45,1023.458,62.42,0,353.2,1.213,3.199,505.7,3558,7999,0.52,7.924,0.546,494.47,431.467,20.679,21.496,NA,"1. Incoming tide starting
2. Secchi hit bottom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_005","#011",2024-04-18,2024-04-15,3,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 175032099","13 Q E1","20240418-PNNL-NRB-Seq11","Pico (> 0.22µm ) MCE membrane","20 -> 0.2µm serial filtration, single flask filtration 2 mL, half of filter, 1st Elution","BF-013",2,0.5,NA,NA,1,27.6,0.0276,1.84,0.99,54,4,50,1.38,1380,1380,NA,202,10100,10.1,10100,NA,"SGF13082",48,27.2,1.84,0.94,17.4,835.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-013","NW_FE_005","BF-013","R1","0.2µm",NA,"MCE","20 -> 0.2µm serial filtration","Pico (> 0.22µm )","Single flask","NRB",15H 60M 0S,2024-04-15,2024-04-15,0,"PNNL-Sequim Floating Dock",14H 30M 0S,"Pump & in-line filter",12.5,2,"Yes","Yes",NA,NA,NA,NA,2024-04-15,14H 30M 0S,2024,4,15,14,30,"Ebb","48°04'45""N 123°02'42""W","48.079340000000002","-123.045097","NRB, KJ","Surface grab",12.5,5,14H 35M 0S,"mostly cloudy","cats paws, fairly calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.425,NA,NA,NA,9.45,1023.458,62.42,0,353.2,1.213,3.199,505.7,3558,7999,0.52,7.924,0.546,494.47,431.467,20.679,21.496,NA,"1. Incoming tide starting
2. Secchi hit bottom",NA,NA,NA,NA,NA,NA,NA,10,"Pump & in-line filter -0.5-In-line pump-MCE Membrane -0.2-PNNL Dock-4/15/2024-2:30:00 PM-Qiagen Dneasy PowerSoil ProKit-10",0.71179,0.732878459,6551588700,0.9997726,1.7982e+11,20.25358269,449,766243,3026,476,68421186,116384,62971,12246,50725,54,390,1168,2742,179837,110161,48386,12977,13846,23343,74614,1700.99360744785,920.34359065334,178.979651127357,741.363939525982,0.789229230840868,5.69998888940627,17.0707359559654,40.0753064993641,2628.38179975425,1610.0422462715,707.178621545671,189.663476455962,202.364220930049,341.166258065155,1090.51018203631
"NW_FE_005","#012",2024-04-18,2024-04-15,3,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 175032099","14 Q E1","20240418-PNNL-NRB-Seq12","Pico (> 0.22µm ) MCE membrane","20 -> 0.2µm serial filtration, single flask filtration 2 mL, half of filter, 1st Elution","BF-014",2,0.5,NA,NA,1,25.2,0.0252,1.81,0.73,54,4,50,1.26,1260,1260,NA,199,9950,9.95,9950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-014","NW_FE_005","BF-014","R2","0.2µm",NA,"MCE","20 -> 0.2µm serial filtration","Pico (> 0.22µm )","Single flask","NRB",15H 60M 0S,2024-04-15,2024-04-15,0,"PNNL-Sequim Floating Dock",14H 30M 0S,"Pump & in-line filter",12.5,2,"Yes","Yes",NA,NA,NA,NA,2024-04-15,14H 30M 0S,2024,4,15,14,30,"Ebb","48°04'45""N 123°02'42""W","48.079340000000002","-123.045097","NRB, KJ","Surface grab",12.5,5,14H 35M 0S,"mostly cloudy","cats paws, fairly calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.425,NA,NA,NA,9.45,1023.458,62.42,0,353.2,1.213,3.199,505.7,3558,7999,0.52,7.924,0.546,494.47,431.467,20.679,21.496,NA,"1. Incoming tide starting
2. Secchi hit bottom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_005","#013",2024-04-18,2024-04-15,3,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 175032099","15 Q E1","20240418-PNNL-NRB-Seq13","Pico (> 0.22µm ) MCE membrane","20 -> 0.2µm serial filtration, manifold filtration 1 mL, half of filter, 1st Elution","BF-015",1,0.5,NA,NA,0.5,15.5,0.0155,1.87,0.9,54,4,50,0.775,775,1550,NA,103,5150,5.15,10300,NA,"SGF13083",48,12.1,1.88,0.79,8.02,384.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-015","NW_FE_005","BF-015","R1","0.2µm",NA,"MCE","20 -> 0.2µm serial filtration","Pico (> 0.22µm )","Manifold","NRB",15H 60M 0S,2024-04-15,2024-04-15,0,"PNNL-Sequim Floating Dock",14H 30M 0S,"Pump & in-line filter",12.5,1,"No","Yes",NA,NA,NA,NA,2024-04-15,14H 30M 0S,2024,4,15,14,30,"Ebb","48°04'45""N 123°02'42""W","48.079340000000002","-123.045097","NRB, KJ","Surface grab",12.5,5,14H 35M 0S,"mostly cloudy","cats paws, fairly calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.425,NA,NA,NA,9.45,1023.458,62.42,0,353.2,1.213,3.199,505.7,3558,7999,0.52,7.924,0.546,494.47,431.467,20.679,21.496,NA,"1. Incoming tide starting
2. Secchi hit bottom",NA,NA,NA,NA,NA,NA,NA,10,"Pump & in-line filter -0.5-In-line pump-MCE Membrane -0.2-PNNL Dock-45397-0.604166666666667-Qiagen Dneasy PowerSoil ProKit-10",0.65915,0.683171838,5105816550,0.999829243,2.65667e+11,20.50223787,354,617993,2174,391,53659150,74134,32109,8677,23432,37,2184,788,2138,122526,59997,40186,10436,8926,18392,83375,1381.57238793384,598.38815933536,161.705878680523,436.682280654837,0.689537571877303,40.7013528913522,14.6852866659274,39.8440899641534,2283.41298734699,1118.11312702493,748.912347661117,194.486867570582,166.346280177752,342.756081674794,1553.78905554784
"NW_FE_005","#014",2024-04-18,2024-04-15,3,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 175032099","16 Q E1","20240418-PNNL-NRB-Seq14","Pico (> 0.22µm ) MCE membrane","20 -> 0.2µm serial filtration, manifold filtration 1 mL, half of filter, 1st Elution","BF-016",1,0.5,NA,NA,0.5,9.5,0.0095,1.75,0.97,54,4,50,0.475,475,950,NA,69.2,3460,3.46,6920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-016","NW_FE_005","BF-016","R2","0.2µm",NA,"MCE","20 -> 0.2µm serial filtration","Pico (> 0.22µm )","Manifold","NRB",15H 60M 0S,2024-04-15,2024-04-15,0,"PNNL-Sequim Floating Dock",14H 30M 0S,"Pump & in-line filter",12.5,1,"No","Yes",NA,NA,NA,NA,2024-04-15,14H 30M 0S,2024,4,15,14,30,"Ebb","48°04'45""N 123°02'42""W","48.079340000000002","-123.045097","NRB, KJ","Surface grab",12.5,5,14H 35M 0S,"mostly cloudy","cats paws, fairly calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.425,NA,NA,NA,9.45,1023.458,62.42,0,353.2,1.213,3.199,505.7,3558,7999,0.52,7.924,0.546,494.47,431.467,20.679,21.496,NA,"1. Incoming tide starting
2. Secchi hit bottom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW_FE_005","#015",2024-04-18,2024-04-15,3,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 175032099","17 Q E1","20240418-PNNL-NRB-Seq15","Pico (> 0.22µm ) MCE membrane","20 -> 0.2µm serial filtration, manifold filtration 1 mL, half of filter, 1st Elution","BF-017",1,0.5,NA,NA,0.5,11.8,0.0118,1.82,0.49,54,4,50,0.59,590,1180,NA,81.7,4085,4.085,8170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-017","NW_FE_005","BF-017","R3","0.2µm",NA,"MCE","20 -> 0.2µm serial filtration","Pico (> 0.22µm )","Manifold","NRB",15H 60M 0S,2024-04-15,2024-04-15,0,"PNNL-Sequim Floating Dock",14H 30M 0S,"Pump & in-line filter",12.5,1,"No","Yes",NA,NA,NA,NA,2024-04-15,14H 30M 0S,2024,4,15,14,30,"Ebb","48°04'45""N 123°02'42""W","48.079340000000002","-123.045097","NRB, KJ","Surface grab",12.5,5,14H 35M 0S,"mostly cloudy","cats paws, fairly calm",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.425,NA,NA,NA,9.45,1023.458,62.42,0,353.2,1.213,3.199,505.7,3558,7999,0.52,7.924,0.546,494.47,431.467,20.679,21.496,NA,"1. Incoming tide starting
2. Secchi hit bottom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"#016",2024-04-18,NA,NA,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 175032099","18 Q E1","20240418-PNNL-NRB-Seq16",NA,"Kit Blank, 1st Elution","BF-018",5.5,0.5,NA,NA,2.75,2.7,0.0027,1.26,0.05,54,4,50,0.135,135,49.0909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-018","NW_FE_006","BF-018","R1","20µm",NA,"Nylon","20 -> 5µm serial filtration","Macro ( > 20µm)","In-line pump","NRB",13H 42M 0S,2024-05-08,2024-05-08,0,"PNNL-Sequim Floating Dock",12H 30M 0S,"Pump & in-line filter",12.5,5.5,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"#016",2024-04-18,NA,NA,"Qiagen Dneasy PowerSoil ProKit Ref. 47014 Lot. 175032099","18 Q E1","20240418-PNNL-NRB-Seq16",NA,"Kit Blank, 1st Elution","BF-018",5.5,0.5,NA,NA,2.75,2.7,0.0027,1.26,0.05,54,4,50,0.135,135,49.0909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,"BF-018","NW_FE_006","BF-018","R1","20µm",NA,"Nylon","20 -> 5µm serial filtration","Macro ( > 20µm)","In-line pump","NRB",13H 42M 0S,2024-05-08,2024-05-08,0,"PNNL-Sequim Floating Dock",12H 30M 0S,"Pump & in-line filter",12.5,5.5,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
